,Name,Queries number,UNSAT transformation ?,NB queries before D-DNNF victory,Transformation time,Query time,D-DNNF sum,Query 0,Query 1,Query 2,Query 3,Query 4,Query 5,Query 6,Query 7,Query 8,Query 9,Query 10,Query 11,Query 12,Query 13,Query 14,Query 15,Query 16,Query 17,Query 18,Query 19,Query 20,Query 21,Query 22,Query 23,Query 24,Query 25,Query 26,Query 27,Query 28,Query 29,Query 30,Query 31,Query 32,Query 33,Query 34,Query 35,Query 36,Query 37,Query 38,Query 39,Query 40,Query 41,Query 42,Query 43,Query 44,Query 45,Query 46,Query 47,Query 48,Query 49,Query 50,Query 51,Query 52,Query 53,Query 54,Query 55,Query 56,Query 57,Query 58,Query 59,Query 60,Query 61,Query 62,Query 63,Query 64,Query 65,Query 66,Query 67,Query 68,Query 69,Query 70,Query 71,Query 72,Query 73,Query 74,Query 75,Query 76,Query 77,Query 78,Query 79,Query 80,Query 81,Query 82,Query 83,Query 84,Query 85,Query 86,Query 87,Query 88,Query 89,Query 90,Query 91,Query 92,Query 93,Query 94,Query 95,Query 96,Query 97,Query 98,Query 99,Query 100,Query 101,Query 102,Query 103,Query 104,Query 105,Query 106,Query 107,Query 108,Query 109,Query 110,Query 111,Query 112,Query 113,Query 114,Query 115,Query 116,Query 117,Query 118,Query 119,Query 120,Query 121,Query 122,Query 123,Query 124,Query 125,Query 126,Query 127,Query 128,Query 129,Query 130,Query 131,Query 132,Query 133,Query 134,Query 135,Query 136,Query 137,Query 138,Query 139,Query 140,Query 141,Query 142,Query 143,Query 144,Query 145,Query 146,Query 147,Query 148,Query 149,Query 150,Query 151,Query 152,Query 153,Query 154,Query 155,Query 156,Query 157,Query 158,Query 159,Query 160,Query 161,Query 162,Query 163,Query 164,Query 165,Query 166,Query 167,Query 168,Query 169,Query 170,Query 171,Query 172,Query 173,Query 174,Query 175,Query 176,Query 177,Query 178,Query 179,Query 180,Query 181,Query 182,Query 183,Query 184,Query 185,Query 186,Query 187,Query 188,Query 189,Query 190,Query 191,Query 192,Query 193,Query 194,Query 195,Query 196,Query 197,Query 198,Query 199,Query 200,Query 201,Query 202,Query 203,Query 204,Query 205,Query 206,Query 207,Query 208,Query 209,Query 210,Query 211,Query 212,Query 213,Query 214,Query 215,Query 216,Query 217,Query 218,Query 219,Query 220,Query 221,Query 222,Query 223,Query 224,Query 225,Query 226,Query 227,Query 228,Query 229,Query 230,Query 231,Query 232,Query 233,Query 234,Query 235,Query 236,Query 237,Query 238,Query 239,Query 240,Query 241,Query 242,Query 243,Query 244,Query 245,Query 246,Query 247,Query 248,Query 249,Query 250,Query 251,Query 252,Query 253,Query 254,Query 255,Query 256,Query 257,Query 258,Query 259,Query 260,Query 261,Query 262,Query 263,Query 264,Query 265,Query 266,Query 267,Query 268,Query 269,Query 270,Query 271,Query 272,Query 273,Query 274,Query 275,Query 276,Query 277,Query 278,Query 279,Query 280,Query 281,Query 282,Query 283,Query 284,Query 285,Query 286,Query 287,Query 288,Query 289,Query 290,Query 291,Query 292,Query 293,Query 294,Query 295,Query 296,Query 297,Query 298,Query 299,Query 300,Query 301,Query 302,Query 303,Query 304,Query 305,Query 306,Query 307,Query 308,Query 309,Query 310,Query 311,Query 312,Query 313,Query 314,Query 315,Query 316,Query 317,Query 318,Query 319,Query 320,Query 321,Query 322,Query 323,Query 324,Query 325,Query 326,Query 327,Query 328,Query 329,Query 330,Query 331,Query 332,Query 333,Query 334,Query 335,Query 336,Query 337,Query 338,Query 339,Query 340,Query 341,Query 342,Query 343,Query 344,Query 345,Query 346,Query 347,Query 348,Query 349,Query 350,Query 351,Query 352,Query 353,Query 354,Query 355,Query 356,Query 357,Query 358,Query 359,Query 360,Query 361,Query 362,Query 363,Query 364,Query 365,Query 366,Query 367,Query 368,Query 369,Query 370,Query 371,Query 372,Query 373,Query 374,Query 375,Query 376,Query 377,Query 378,Query 379,Query 380,Query 381,Query 382,Query 383,Query 384,Query 385,Query 386,Query 387,Query 388,Query 389,Query 390,Query 391,Query 392,Query 393,Query 394,Query 395,Query 396,Query 397,Query 398,Query 399,Query 400,Query 401,CNF queries sum
0,B-3-stb_380_405.tgf,380,NO,2,1.4472198486328125,0.0241177082061767,1.4713375568389893,0.39055704,1.170962185,2.629425439,3.075880134,0.395979539,1.434488873,0.236008066,0.395746431,1.628502701,1.567986498,0.392745864,1.516525736,1.303171731,2.317881502,1.159278869,1.289679507,0.392762735,0.040302475,0.945249895,1.43609999,0.390007568,0.391263964,1.625074403,2.179010584,3.035838587,1.439198531,0.856755968,0.62831872,0.521224439,1.038450546,0.416276652,0.401993969,1.508059478,0.513020443,0.339266479,0.463678566,0.478387524,0.504327517,1.408449601,0.411976067,2.459296504,0.527508464,0.053072265,1.218170134,1.567431192,0.394074146,2.059428436,0.864101185,0.006071074,0.405145654,0.853819231,0.100103644,0.403682014,0.395542809,2.386011715,0.396597347,0.39765371,1.138096567,0.407577894,0.540541283,1.116501878,1.385521374,0.41688384,0.660578889,0.512931826,0.064206416,0.470281455,2.122787932,0.413960539,0.430719997,0.329716502,3.079291371,1.819847507,1.987662353,3.219448841,0.449426364,0.573964906,2.799976946,0.529331342,0.572652404,3.119894804,0.25309879,0.424399591,1.092739673,3.377857659,0.87874246,0.005786772,2.127035209,1.740915735,1.084263232,0.998943328,1.943223959,1.208228741,0.147705136,1.486296494,2.26609949,0.005904612,2.611821581,2.055159399,0.509686576,0.781049352,0.649985724,2.364907836,0.787432934,0.391809346,0.388513647,1.287548489,2.539123106,2.852834689,0.415254768,2.124715891,1.920044941,0.475263537,3.021948177,0.005896178,2.469760169,0.7201282,0.390364897,0.559820822,0.392995155,1.747115241,1.931276912,0.390536202,1.119497076,1.907062844,0.153046151,0.286140363,1.963021768,0.389981672,2.62450891,0.392010626,2.798072775,0.390268808,1.633363646,0.392494601,1.511187013,0.389508672,2.184042132,0.43917024,1.952064506,1.80443698,0.389719264,0.966680937,0.171970929,0.212063745,2.300965265,2.542069284,0.390420784,0.394189507,0.389751738,2.193852957,0.26836002,1.815950433,0.293414442,2.806019101,3.558159973,1.018644556,0.557472058,2.812097736,1.863782375,2.690236127,0.005958454,0.39682593,0.388778883,3.254168834,1.093531811,0.399472205,0.267129238,2.776675866,0.390854572,1.976892898,0.397684007,1.793209535,2.440457553,0.40520223,0.955377674,1.792961416,3.173496029,0.392917374,0.398298212,0.389248008,2.523843564,0.387910989,0.390191529,0.450861199,0.387261684,3.068907422,1.142110393,0.393461442,0.568085877,0.92005942,3.03667589,2.859707517,0.391765294,0.393329473,0.589872519,0.387588447,1.874586036,0.393478417,0.394285566,0.957104719,0.47059143,0.391241823,2.661544064,1.936848056,0.389700821,1.712837657,2.584147744,2.377773439,0.390506544,1.523437418,0.392581486,2.415686718,1.868089526,1.571260409,2.691855061,1.862027483,1.913750893,0.398179389,0.287787573,0.742522248,1.841292643,0.863491942,2.870612021,1.153150203,0.27897762,0.611578064,1.309048453,0.399817101,0.39382471,0.389298874,2.19883736,0.388642666,2.173730957,1.409779516,0.314954767,1.674435563,0.386590093,3.114798024,0.389793201,0.38959209,0.389440379,2.826780914,0.389754316,0.388235556,0.386158408,2.033657945,2.024607456,0.02455029,1.198812572,2.495509654,0.389319908,1.220917327,0.526349257,2.683577774,0.005733093,0.879668413,2.042432641,0.005957049,2.553326641,0.438723787,2.18051036,0.390137877,0.388146001,0.005815541,2.623239291,1.697128249,2.555041358,0.005691293,0.386906695,0.127913227,1.335397294,2.193015162,0.557540443,2.555154687,2.80384123,2.841690547,0.389203313,2.732501926,0.654258597,0.032055019,1.095414894,3.090539051,0.46458586,1.356646758,1.259660525,1.695672739,1.670937572,0.389851742,1.325911856,0.389632552,1.253912891,0.005755472,1.178721669,0.390754898,0.141343241,0.389760128,1.217093139,2.578415681,1.552582175,0.793536138,3.047589651,0.388513755,1.95992733,1.38505515,0.596721887,0.389970044,2.561970474,2.08519323,0.479017323,1.857292146,0.386347122,0.431331378,0.387216102,1.747275729,2.299812712,0.38909815,2.636882705,0.389556492,2.855738012,2.145456405,2.958551863,2.20274174,0.389925111,2.400368326,0.652116694,1.404498827,1.095465021,0.386761624,1.109395048,0.421380624,2.233732028,0.3874736,3.356846978,0.389098284,0.699520714,0.386749624,0.281563411,0.066984848,2.633838672,0.388740415,0.387721737,2.544927861,0.389410925,0.397037494,0.387893395,0.388343926,2.539718959,1.800470678,0.390260278,0.387564497,1.6498468,0.520516701,1.799359169,2.179290458,2.542014417,0.38878056,3.03681107,0.389842818,0.387076419,2.835603061,2.86564057,2.99566671,2.89339735,0.005799119,0.389463697,0.38871453,0.028659851,2.315891435,2.155679008,0.460952734,0.388758476,0.855678541,0.999223707,1.052608527,2.832332834,0.38876951,2.566906483,1.538690018,,,,,,,,,,,,,,,,,,,,,,,,457.7765800530005
1,B-2-stb_330_291.tgf,330,NO,3,0.2635648250579834,0.0159516334533691,0.2795164585113525,0.101077043,0.049818743,0.352761104,0.100056217,0.723981588,0.06113016,0.279156813,0.385292695,0.069886304,0.10001725,0.101310557,0.020581569,0.100821497,0.021568986,0.16248546,0.29581897,0.100939049,0.029587555,0.100814445,0.118081445,0.677893726,0.362828098,0.100043562,0.283056389,0.40553026,0.020286449,0.174595112,0.01650349,0.017429382,0.495937105,0.274078346,0.004221963,0.096481125,0.101183027,0.217927626,0.007878908,0.204543868,0.266574118,0.10022205,0.212441618,0.025070735,0.573916892,0.274551837,0.104077704,0.100974307,0.220493029,0.01794693,0.309728699,0.306059166,0.462155478,0.211647589,0.0964651,0.100938595,0.111750867,0.072836124,0.536423297,0.57922932,0.057621071,0.368672413,0.207125886,0.49898444,0.427098931,0.10084704,0.004222289,0.595115212,0.164054454,0.100688982,0.190766026,0.612965007,0.100474256,0.033584116,0.100686017,0.00418852,0.664201244,0.040682996,0.097192399,0.292179496,0.004202897,0.101272282,0.23406789,0.297467259,0.175803782,0.664117562,0.288832224,0.742043888,0.772769165,0.008792676,0.388491298,0.115800547,0.270353444,0.02911956,0.188038603,0.00421532,0.100020738,0.437560467,0.101534789,0.435747948,0.165726089,0.100490678,0.099450599,0.100576944,0.108880746,0.781078312,0.100349966,0.103369085,0.325936407,0.216671118,0.100635123,0.210890828,0.138706944,0.034560873,0.827935822,0.100520405,0.179634305,0.332192862,0.004216977,0.101633221,0.145959171,0.298308991,0.099559473,0.187252368,0.495614616,0.468038407,0.094453814,0.062937086,0.067719214,0.045656423,0.050238517,0.099863186,0.606538638,0.692294333,0.577148159,0.10153158,0.081520841,0.100609119,0.141717596,0.559749406,0.101271034,0.445693698,0.100315567,0.503695112,0.091448359,0.101093812,0.081063907,0.100875312,0.325464561,0.100772532,0.434874521,0.100934114,0.533100067,0.017972757,0.10056695,0.100373753,0.106084445,0.529177916,0.101195873,0.096488243,0.100074069,0.100289138,0.1078657,0.363823748,0.100085105,0.165307061,0.100974903,0.100114764,0.17164898,0.100984865,0.082842487,0.088699423,0.528035498,0.101388061,0.057772592,0.100308864,0.100657123,0.101333768,0.004262097,0.186828715,0.100520767,0.453968831,0.270450233,0.052987762,0.339109623,0.011091947,0.100277336,0.533331435,0.453174601,0.101028768,0.514582088,0.100522077,0.197896795,0.102648508,0.100918325,0.44749039,0.23380062,0.100594433,0.100715192,0.043842325,0.100758296,0.101054547,0.100756338,0.433723898,0.531930281,0.078313538,0.106815124,0.106150649,0.104854506,0.144079356,0.246982807,0.102810783,0.004182099,0.175224625,0.019902893,0.186960779,0.069584058,0.319606564,0.228565186,0.395021378,0.099648708,0.107971339,0.046816177,0.295279583,0.217230231,0.276279604,0.042934295,0.420343113,0.350156745,0.086467087,0.505845382,0.090829029,0.064610432,0.14054144,0.048303478,0.00492306,0.624277731,0.219064715,0.112298476,0.104697248,0.101779867,0.170805158,0.101262492,0.110866162,0.027986309,0.430626872,0.112009965,0.381864087,0.055395034,0.533168099,0.112368826,0.420591858,0.456818076,0.111323833,0.493696601,0.389884694,0.201195642,0.444456058,0.101304083,0.004212875,0.875709473,0.004419948,0.089019032,0.10118666,0.066881571,0.359020354,0.173669151,0.234759851,0.419907042,0.101128959,0.168292283,0.071269791,0.442663547,0.100597341,0.101430469,0.318390649,0.054044805,0.101026025,0.025179274,0.442219763,0.507321088,0.199451012,0.075481575,0.448065452,0.056619096,0.110696405,0.037124114,0.048911523,0.490572366,0.376828061,0.141479544,0.125976003,0.100694797,0.053097139,0.176187696,0.101024741,0.047060745,0.173956003,0.36435449,0.07733688,0.143810773,0.098250359,0.100376544,0.10109719,0.100402619,0.127702922,0.290336724,0.612820653,0.1006244,0.066588964,0.038107063,0.291222837,0.133281892,0.648595105,0.101335615,0.23141025,0.100887295,0.370030478,0.101011389,0.110969372,0.105168448,0.569754725,0.100133186,0.101467731,0.101154854,0.101132341,0.13167621,0.251878496,0.011879249,0.181237325,0.261915537,0.124188309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.796508009
2,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.tgf,400,NO,1,0.0377509593963623,0.0190320014953613,0.0567829608917236,0.219930329,0.201854971,0.203694464,0.20190878,0.201650241,0.202388481,0.202986641,0.204560477,0.202394019,0.201747893,0.207068607,0.204438051,0.205107516,0.201716246,0.201206369,0.201604037,0.201844074,0.203574025,0.201056489,0.20096043,0.202765429,0.201603864,0.202012834,0.202927756,0.200900423,0.20270026,0.201654638,0.201738429,0.201833247,0.201695746,0.203849715,0.201436898,0.202578057,0.200680267,0.201823714,0.203821214,0.201900924,0.201757688,0.202430454,0.203707706,0.205754365,0.202916446,0.201149581,0.202692038,0.201701298,0.207320708,0.20120337,0.202383381,0.202553111,0.201199637,0.202931428,0.200552613,0.201712832,0.203346197,0.200502544,0.200923076,0.202820155,0.202503558,0.201700155,0.200907948,0.201044508,0.200827122,0.201422286,0.202280292,0.201464242,0.200930054,0.20025944,0.203153279,0.201111853,0.200744324,0.201704477,0.202122291,0.201461705,0.200895496,0.200852743,0.201505922,0.20177748,0.200797923,0.203788039,0.200924038,0.200781423,0.202533189,0.200934787,0.204386214,0.19974226,0.201845087,0.201736739,0.201120625,0.202696259,0.20197357,0.200583199,0.202960533,0.200358902,0.203085892,0.200898868,0.199303888,0.203190429,0.201056616,0.205320138,0.203025484,0.201783566,0.202724752,0.201370272,0.204732962,0.201079687,0.201202622,0.201530239,0.201159696,0.200868517,0.201720431,0.199377744,0.202135753,0.200972696,0.202164636,0.203759657,0.203272102,0.201329602,0.200602084,0.201751852,0.201522982,0.202046307,0.20397159,0.2030429,0.200975184,0.203033087,0.203920186,0.203385873,0.201271997,0.199710455,0.204085834,0.200043338,0.203279113,0.201655376,0.202187139,0.203682976,0.202563074,0.205284594,0.201768069,0.200913296,0.203525088,0.202049645,0.200615115,0.199707027,0.201247223,0.203574253,0.202501862,0.201706858,0.202606357,0.201029084,0.201381542,0.202654337,0.201908877,0.201358409,0.202140332,0.202629054,0.202051639,0.201974451,0.20106659,0.202587588,0.200593061,0.201239759,0.202118822,0.204995855,0.204371497,0.202986745,0.203514592,0.202450001,0.202902437,0.202898207,0.203886807,0.201703637,0.201980246,0.203953946,0.202058079,0.201523278,0.202485961,0.202221412,0.201946505,0.202813142,0.201543507,0.203689627,0.20087385,0.200831012,0.202481383,0.201951971,0.201090974,0.200473042,0.200132813,0.202439743,0.201621351,0.202441574,0.201757462,0.200475754,0.201461433,0.203660103,0.201458575,0.200873465,0.203669682,0.20141771,0.201499715,0.199935905,0.201637642,0.201423931,0.201395632,0.201514452,0.203576503,0.201690828,0.201570735,0.203717757,0.201089164,0.201227227,0.201455915,0.201471271,0.200960481,0.199392506,0.201706711,0.201646057,0.201872558,0.200307277,0.202761349,0.203429691,0.200475217,0.202873359,0.201383457,0.200678749,0.201759749,0.202833248,0.202101185,0.2026196,0.201100563,0.202516163,0.201162646,0.201329899,0.201478788,0.201084633,0.201949949,0.200805401,0.200874352,0.202079744,0.201288182,0.200937096,0.202566465,0.200669116,0.200748534,0.201282489,0.200853835,0.201191691,0.200023048,0.200897071,0.201822567,0.200490848,0.201568087,0.202724898,0.204534108,0.199833292,0.201051479,0.201694694,0.200946488,0.201398897,0.201289282,0.202157556,0.203850984,0.20112562,0.20328818,0.201670284,0.20095593,0.202169679,0.199428737,0.200728852,0.202659795,0.201223029,0.201579186,0.201322,0.201221156,0.201851968,0.201374426,0.201374837,0.202822881,0.201842455,0.201800958,0.203095797,0.201645433,0.201705488,0.202286643,0.201932247,0.200880051,0.201533445,0.200589525,0.201990079,0.201475791,0.201289604,0.202299492,0.203208371,0.201289968,0.200752424,0.201136357,0.200935805,0.200675823,0.20081764,0.201064368,0.200297018,0.21678885,0.212251081,0.201379474,0.201326192,0.200624589,0.200991907,0.201203705,0.200984145,0.201305519,0.201464043,0.201984607,0.200509015,0.203103132,0.201705684,0.202003673,0.201733258,0.202762569,0.200740417,0.202960941,0.200972877,0.200924665,0.200685361,0.200196404,0.203269732,0.200065515,0.200592911,0.201423383,0.203377733,0.200938199,0.20052744,0.201141274,0.201155146,0.201541899,0.200861454,0.20286409,0.200758043,0.200438669,0.20341561,0.201192519,0.200042374,0.199564124,0.200793051,0.200182221,0.201369756,0.200980747,0.201285177,0.200553539,0.201519692,0.20449111,0.200944433,0.203882269,0.19920169,0.201026176,0.200123677,0.201165952,0.200250902,0.20307365,0.201337636,0.203379175,0.20224875,0.200911289,0.200413097,0.198997595,0.201241535,0.201801001,0.201374594,0.200962878,0.200978485,0.201218449,0.200536947,0.204104185,0.201104185,0.201237064,0.205620176,0.200725264,0.20032586,0.202037045,0.200169486,0.203305451,0.200585219,0.200847996,0.201675279,0.201290208,0.200925668,0.203377171,0.201275459,0.200807007,0.201074435,0.201019838,0.200473363,0.200148381,0.201094609,0.20322744,0.200428185,0.200839043,0.201890219,0.20111599,0.201133681,,,,80.553501712
3,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,400,YES,1,0.0231513977050781,0.0038282871246337,0.0269796848297118,0.224085177,0.219926207,0.227200468,0.221666508,0.222220839,0.224115035,0.221487069,0.221980791,0.224561623,0.220497,0.220941751,0.224543166,0.221172861,0.2203161,0.223217156,0.221065259,0.221817253,0.224526372,0.221757886,0.221610225,0.22290737,0.22052307,0.221464866,0.221203342,0.223950944,0.221140207,0.220833056,0.22161304,0.221393763,0.222532087,0.222379535,0.221152005,0.223979582,0.21961294,0.221147155,0.223555812,0.222305694,0.221695974,0.222195523,0.220987282,0.221495183,0.221161706,0.22289288,0.22201625,0.22293574,0.219786496,0.222377151,0.22353237,0.2215905,0.225341757,0.222969665,0.222130376,0.225801676,0.221511476,0.221408301,0.223643843,0.222274911,0.2209147,0.22557719,0.22026063,0.220869043,0.224392852,0.22107265,0.221197718,0.22407719,0.221271425,0.22071976,0.224965038,0.221270765,0.220354198,0.224163704,0.220067028,0.22061388,0.221031225,0.221326678,0.22237782,0.220392321,0.222780659,0.222462701,0.221210268,0.221469923,0.220947106,0.222403801,0.220873473,0.221731139,0.224852259,0.221931066,0.221661773,0.229027408,0.220829173,0.2217702,0.222663424,0.221442022,0.221331897,0.222656843,0.22170084,0.220182048,0.233206247,0.22150081,0.22117362,0.223376757,0.221964494,0.222269774,0.222514791,0.220907755,0.221924539,0.223950867,0.221228071,0.222817463,0.224882657,0.223034058,0.221872646,0.223244861,0.221782125,0.226217321,0.222667425,0.220708845,0.225500986,0.222633463,0.220661323,0.225889394,0.222235123,0.22172387,0.225234885,0.221624997,0.222279835,0.224808331,0.221256931,0.221341034,0.2202369,0.222841472,0.220627413,0.220478489,0.221050499,0.219960193,0.220639111,0.221285202,0.218973686,0.22077376,0.220580574,0.221694906,0.222049251,0.219876149,0.221291953,0.219797053,0.221257584,0.219906928,0.219768425,0.221108614,0.220489327,0.221974027,0.219431608,0.220488034,0.221370204,0.219672048,0.220666192,0.220073219,0.221221346,0.219181407,0.220654935,0.221355568,0.221104745,0.221426594,0.219912334,0.220482766,0.21991485,0.22175419,0.220379809,0.224337433,0.22016242,0.219993753,0.220934245,0.222002853,0.220467447,0.21886997,0.220538973,0.220873698,0.22033632,0.222819115,0.219184407,0.220278264,0.224234065,0.221787983,0.221243683,0.222985388,0.220117869,0.220396274,0.221119417,0.220474345,0.221366181,0.220023194,0.221832654,0.218476281,0.219519787,0.221372423,0.219627381,0.220396668,0.220208769,0.219350141,0.220591896,0.220282191,0.219713356,0.220574389,0.220200181,0.221151508,0.220211817,0.220133718,0.220935289,0.220168867,0.222072093,0.220519741,0.220813409,0.221534315,0.219437524,0.220275775,0.220767489,0.220574036,0.221069403,0.219058722,0.220182566,0.220385434,0.221800172,0.223102759,0.220214141,0.220765557,0.220997047,0.22081765,0.223493683,0.220146509,0.220776553,0.219883426,0.221999459,0.220453841,0.219997569,0.219793948,0.220409413,0.218708228,0.220166243,0.220018587,0.219278018,0.221711245,0.220835264,0.220356873,0.219872189,0.221072731,0.22149514,0.22015361,0.219286498,0.22012189,0.21988161,0.220921322,0.219575948,0.220421474,0.22016754,0.220851997,0.221141647,0.219838336,0.220097127,0.220673594,0.220803719,0.221291426,0.220408977,0.221712102,0.22026206,0.220145531,0.220021392,0.220472243,0.21983123,0.221104534,0.220312474,0.219602796,0.220479756,0.220528888,0.22182335,0.220645339,0.220077472,0.220786123,0.220595408,0.221468591,0.21975391,0.220698981,0.220094878,0.220795043,0.221631771,0.219995749,0.221276994,0.220254581,0.220747102,0.220646221,0.220192151,0.220610207,0.219656421,0.222055247,0.221243432,0.221319019,0.220724236,0.221008664,0.221253431,0.22166513,0.220308709,0.219982714,0.220445041,0.221787611,0.221164053,0.220762272,0.219936332,0.221155507,0.220291602,0.221202135,0.219957033,0.219917206,0.221225543,0.220937015,0.220064347,0.221007474,0.220434532,0.221101696,0.220203176,0.220424164,0.220701282,0.22079141,0.220899524,0.220008383,0.219942441,0.221767927,0.22218871,0.221253646,0.220351761,0.220228443,0.221412844,0.220192693,0.22154339,0.221667068,0.22050789,0.222720278,0.22204411,0.220864978,0.220031705,0.219539049,0.221071031,0.220932062,0.219851181,0.22026508,0.220406225,0.22152199,0.219872112,0.220813381,0.221556317,0.220475885,0.221702787,0.220147765,0.219780399,0.222029422,0.220935355,0.221303931,0.220383492,0.220252502,0.221231082,0.219907383,0.219877429,0.219909778,0.22104538,0.221085391,0.2228161,0.221204734,0.220201444,0.222111156,0.220623869,0.224005933,0.221603919,0.221594532,0.221472308,0.222953057,0.221797789,0.222732961,0.220642557,0.220219236,0.22280777,0.220798657,0.221588976,0.220941843,0.221193903,0.222340299,0.223032135,0.22109015,0.222339876,0.221732239,0.220135018,0.220692639,0.220893443,0.221687348,0.223650971,0.222424639,0.222833166,0.220731794,0.222726764,0.2201925,0.220837633,0.220756328,,,,88.303194052
4,T-2-grd_3434_3_2.tgf,400,NO,1,0.0472533702850341,0.1144227981567382,0.1616761684417723,0.180488103,0.178412231,0.179708311,0.177038297,0.18246303,0.17685,0.17718583,0.178360465,0.176839352,0.181581189,0.176679731,0.178018726,0.177266324,0.178291219,0.176426377,0.176410114,0.178079744,0.179839053,0.177231806,0.175945103,0.177611342,0.176109791,0.180929138,0.179695618,0.178964383,0.179558535,0.180041284,0.179930471,0.17935796,0.177269425,0.177037035,0.177028918,0.175879708,0.177516256,0.179959555,0.178622614,0.179569815,0.178863892,0.177347701,0.177996741,0.179882685,0.179073291,0.17676024,0.179317192,0.17750522,0.176781233,0.178148123,0.178006378,0.178350078,0.176578134,0.181223986,0.183945819,0.176523752,0.176829913,0.179110724,0.177882866,0.17843933,0.17907413,0.177479135,0.178477829,0.178344745,0.179763106,0.176726223,0.178612021,0.176917212,0.177554187,0.178345244,0.176978066,0.179070711,0.180075476,0.179723346,0.17807901,0.178873912,0.176639262,0.179274477,0.178175084,0.176518991,0.180600495,0.177703175,0.177747478,0.178372858,0.178846509,0.177373111,0.178805072,0.177062774,0.178350765,0.177205415,0.1791734,0.175602988,0.177049692,0.176678083,0.17682291,0.177393235,0.17751921,0.177388057,0.17631394,0.178601383,0.175798849,0.177901669,0.177653661,0.177057342,0.17682886,0.177980634,0.176329948,0.17764643,0.179791141,0.18406035,0.178968041,0.181835259,0.17837774,0.180445195,0.177181666,0.176923473,0.177210656,0.18196547,0.176742376,0.17777133,0.178006592,0.179428567,0.176699474,0.177956376,0.179921367,0.180576943,0.18054937,0.176807377,0.180010049,0.176465574,0.178875493,0.176337751,0.179052167,0.176379111,0.177702319,0.176537851,0.179227295,0.178961411,0.176431713,0.176202514,0.176396652,0.176107209,0.17791622,0.177675754,0.179181486,0.17857726,0.177413843,0.17870148,0.179431942,0.177915708,0.176249519,0.177661204,0.176913925,0.177431392,0.180298697,0.17930303,0.181395571,0.178188954,0.176785856,0.176587887,0.176470449,0.176850982,0.177198683,0.177190844,0.176704433,0.17718614,0.179986951,0.178077345,0.179366171,0.176977804,0.182584889,0.176857015,0.175599898,0.178432311,0.176860248,0.176867741,0.177431692,0.176642566,0.176339434,0.180324893,0.176358046,0.177619263,0.178545292,0.177867228,0.176780007,0.178802762,0.177638896,0.179377486,0.17711757,0.17769001,0.176908519,0.177547147,0.176229098,0.178818036,0.177181944,0.176149797,0.176730718,0.176005635,0.175641264,0.175960084,0.177521889,0.176515503,0.175767244,0.176069444,0.180069413,0.176009023,0.176060915,0.17825304,0.17548191,0.176302929,0.177818118,0.176354071,0.176799439,0.177339242,0.177606577,0.176559275,0.17830792,0.177713967,0.17689141,0.177082732,0.176488647,0.177268325,0.176834002,0.17691942,0.176640569,0.17704717,0.176783454,0.177043417,0.177659143,0.176048273,0.177287985,0.177321205,0.180659824,0.177215296,0.179466409,0.177983737,0.176871781,0.176954418,0.178208259,0.175818407,0.178954145,0.177940722,0.176409593,0.176298713,0.177423209,0.177231035,0.176069809,0.179900477,0.176716215,0.17707329,0.178167066,0.176939895,0.176783051,0.17831558,0.175850792,0.179187177,0.177815001,0.176023012,0.175878737,0.176099893,0.176621348,0.175932962,0.176118728,0.175705687,0.177655393,0.17989957,0.177276655,0.177353646,0.176754388,0.177940968,0.176366154,0.179030448,0.178976277,0.176534016,0.176584546,0.177923667,0.17685216,0.17637483,0.177651426,0.176457347,0.177056644,0.176746496,0.176361705,0.176325238,0.176603698,0.175722751,0.176672207,0.176261578,0.176674482,0.176233818,0.177504951,0.176012839,0.17688409,0.176935421,0.178331127,0.176845019,0.177210251,0.177115089,0.177997043,0.17673469,0.176786984,0.176546312,0.176232633,0.177254576,0.17621435,0.176756058,0.176519933,0.176618255,0.176970068,0.175807689,0.176138657,0.184353647,0.176566563,0.177931956,0.175862789,0.176868929,0.176756624,0.177197331,0.177361408,0.176093136,0.176827124,0.176077689,0.178386234,0.176803529,0.176905546,0.177513013,0.176036343,0.177135491,0.177885003,0.177229858,0.177541178,0.177496061,0.176179867,0.179047028,0.177216049,0.178119871,0.176810537,0.176037006,0.176100111,0.178404182,0.17630909,0.176632255,0.17797765,0.176146755,0.176904081,0.176300701,0.176342831,0.177394536,0.176670592,0.176149106,0.176196234,0.177641373,0.177876043,0.177419662,0.176134732,0.176445871,0.177906423,0.176117439,0.176592801,0.17804316,0.17600141,0.179041261,0.177415529,0.176572222,0.177421876,0.178238218,0.177532584,0.175777902,0.177319526,0.177392095,0.176919529,0.176778408,0.176097935,0.176430488,0.177120442,0.177343492,0.177128809,0.177502136,0.176699476,0.176232606,0.176298825,0.177725503,0.17700233,0.176307608,0.177403089,0.176832651,0.176222203,0.177405918,0.176758087,0.177089424,0.179419142,0.175960994,0.177107956,0.177143051,0.176993754,0.179651743,0.177286032,0.177196699,0.177509256,0.176755902,0.176853533,0.177327866,,,,70.849098182
